Unnamed: 0,text,label
4742,പിണറായിക്ക് വോട്ട് ചെയ്ത എന്റെ ഒരു ചെങ്ങായി പറഞ്ഞത് ഓർക്കുന്നു quotപറ്റിപ്പോയിquot,original
15,chance for another world war,Fake
2524,ഇപ്പോൾ ആണ് സഖാവ് പറഞ്ഞത് മനസിലായത് നിങ്ങള്ക്ക് ഇ പാർട്ടിയെ കുറിച്ച് ഒരു ചുക്കും ചുണ്ണാബും അറിയില്ല എന്നത്നൂറുശതമാനം സാക്ഷരതാ കേരളം ഒരു കിറ്റ് കിട്ടിയപ്പോൾ ഓർത്തില്ല ഇതുപോലെ പണി പാലുംവെള്ളത്തിൽ വരും എന്ന് അപ്പോൾ അനുഭവിച്ചോവെറുതെ ആണോ ബംഗാളിലും ത്രിപുരയിലും അവിടത്തെ നാട്ടുകാർ ഒരു സഖാവിനെയും വിഷപാമ്പിനെയും ഒരുമിച്ചു കണ്ടാൽ അവർ സഖാവിനെ ആദ്യം തല്ലികൊല്ലും അതാണ് കയ്യിലിരിപ്പ് കഴുത പുലികൾ നയിക്കുന്ന കഴുതകളുടെ പാർട്ടി ആണ് സിപിഎം,original
2251,kotham ittu ilakkunna avarathikal,original
2100,വീണ ജോർജ്   ബഹിരാകാശത്തു  നിന്നു  താഴെ  വന്നോ,original
1589,ചൈന ജനസംഖ്യാ കുറക്കാനായിട്ട് അവൻ മാര് തന്നെ ഉണ്ടാക്കിയതാണോ ,Fake
1134,ഒരടുത്തു കൊറോണയും ഒരടുത്തു ldf വും രണ്ടും പോകും വഷമിക്കണ്ട ,Fake
3176,janasangya kuranju kanum,Fake
712,chai na thendikal,Fake
4140,തുടർഭരണം ഇവന്മാർ കുളമാക്കും my review  അഭ്യന്തരം    വിദ്യാഭ്യാസം    ആരോഗ്യം    പൊതുമരാമത്ത്    ഗതാഗതം    വിദ്യൂചക്തി    ദേവസ്വം   ,original
4779,കൊറോണാ വൈറസ് ഞാൻ ഓർത്തത് ഏഴാം   അറിവ് സിനിമയെലെ കാര്യങ്ങളാണ് ആ സിനിമ യാഥാർത്ഥമാണ്,Fake
2212,എന്റെ പെണ്ണുംപിള്ളെ ഇത് ഉൽപ്പാദിപ്പിച്ചവർ ഒരിക്കലും ഇതിന്റെ കുറവുകൾ പറയില്ല ഈ വാക്സിൻ അപകടകാരിയാണന്ന് കാലം തെളിയിക്കും  ജനങ്ങൾ മുഴുവൻ ചത്ത് വീണാലും അത് വാക്സിന്റെ കുഴപ്പമല്ല കോ വിഡ് മൂലമാണന്ന് മെഡിക്കൽ റിപ്പോർട്ട് വരും അത്ര തന്നെ  ഉത്തരം മുട്ടുമ്പോൾ സാങ്കേതിക തകരാർ എന്തായാലും അത് പൊളിച്ചു,Fake
3086,ആശ്വാസം തരുന്ന വാക്കുകൾ സർ smilingfacewithhearteyessmilingfacewithhearteyes,Fake
791,ഈ പുള്ളിയെ എവിടുന്നു കിട്ടി സൂപ്പർ   പൊളി മനുഷ്യൻ സിപിഎം കണ്ടാൽ കൊന്നുകളയും,original
2040,avide engum vannillalloo ennu samaadhanikkunnathinu pakaram vannillalloo ennu ,Fake
4317,chaina erakiyathanu ethu korona,Fake
3676,ഈ ദുരന്തം കേരളത്തിന്‌ സമ്മാനിച്ചതിൽ ഏഷ്യാനെറ്റിന് നല്ല റോളുണ്ട് കഴിഞ്ഞ എലെക്ഷനിൽ ,original
4726,കേരളത്തിലെ ജനം ശൃദ്ധികുന്നത് നല്ലതു ആണ്,Fake
5034,hitlor bharanam,original
4543,പാർട്ടി വ്യക്തി കേന്ദ്രികൃതമല്ല ആരും ദൈവമല്ല ജനങ്ങളാണ് പാർട്ടി എന്നൊരു പാർട്ടി വ്യക്തി കേന്ദ്രികൃതം ആവുന്നോ അവിടെ ക്യാപിറ്റലിസം തുടക്കമാണ് ഇന്നത്തെ സോഷ്യലിസ്റ്റ് പാർട്ടിക്കാർ മറക്കുന്നതും അതാണ്,original
272,വുഹാനിൽ ആണല്ലോ വിദേശികൾ കൂടുതൽ അവിടെ ആണെങ്കിൽ അല്ലെ എല്ലാ രാജ്യത്തും എത്തിക്കാൻ പറ്റു,Fake
3414,panna naari kumpa covid ennu parayadoo annu nee enthaa paranje thabileeg covid  ennu paranjille ethaanu kaalam karuthi vecha marupadi ennu parayunneeeenragedfaceenragedfaceenragedface,Fake
53,alkaree pedippikkal nirthiyathinu nandi,Fake
3658,ellathinem niranirayayi nirthi shoot cheyanam ithu keralalathiley ma ma madhyamangal arrinhu kanumo entho,Fake
2386,kamifacevomitingfacevomitingfacevomiting,original
223,എന്തായാലും തിരുവിതി ര അകലം പാലിച്ച് ട്ട്ണ്ട്,original
1353,laptop tablets internet mobile on line class കച്ചവടം പരമാവധി നടത്തി  കഴിഞ്ഞു  ഇനി കോറോണ പോയാലും    കുഴപ്പം ഇല്ല,Fake
4515,komadikku പറ്റിയ പറ്റ്,original
52,ലേശം ഉളുപ്പ് grinningsquintingfacegrinningsquintingfacegrinningsquintingfacegrinningsquintingfacegrinningsquintingface,original
234,avar arinjond cheyyunnathayirikkum,Fake
1808,enthineyum parihasikkukayum aaghoshilkkukayum cheyunna malayali thanneyanu nammude naadinte saapam,Fake
3705,very informative thumbsup,Fake
1414,ഇപ്പോൾ പടർന്നു പിടിച്ച ഒന്നര വര്ഷം കഴിഞ്ഞിട്ടും പടർന്നു പിടിച്ചു കൊണ്ടിക്കുന്ന ഈ കോവിട്   നെ ഈ ലോകാരോഗ്യ സ ഘടനക്ക് നിയന്ത്രിക്കാമായിരുന്നു പക്ഷെ അവർ ചൈന പറഞ്ഞത് വിശ്വസിച്ചു അന്ന് ചൈനയിൽ നിന്നു യാത്രാവിലക്ക് ഏർപെടുത്തി യി രുന്നുവെങ്കിൽ ഇന്ന് ലോകത്ത് രോഗം പടരുമായിരുന്നില്ല രോഗം ചൈനയിൽ മാത്രമായി ഒതുങ്ങിയേനെ എല്ലാവർക്കും സമാധാനവും മാകുമായിരുന്നു ഇപ്പോ കിടന്നു മോങ്ങുവാ ചൈന കൊപ്പം w h oവിനെയും  പ്രതിപട്ടികയിൽ ഉൾപ്പെടുത്തണം,Fake
1388,എനക്കറിയില്ല ,original
1823,  ലെ ബെസ്റ്റ് കോമഡി,original
400,very good program thumbsupslightlysmilingfaceslightlysmilingfaceslightlysmilingface,original
40,ഇന്ന് അല്ലെ സമ്മേളനം അതൊക്കെ ഇപ്പൊ വേണൊ,original
2573,ചൈന ക്ക് നല്ല പണികൊടുക്കണഠ തിരിച്ചു,Fake
1527,മനൂഷൻ സൃഷ്ടി ച്ച കെടുതി അനുഭവിക്കാൻ വിധിക്കപ്പെട്ട  നിമിഷങ്ങളാണ് നാ   അനുഭവിക്കേണ്ടി  വരുന്നതു,Fake
1469,റഷ്യയിൽ ഇല്ലെന്നു ആര് പറഞ്ഞു,Fake
4625,ഈ ലോകത്ത് വിശ്വാസിക്കാൻ കൊളളാത്ത രണ്ട് വർഗ്ഗം ചൈനക്കാരും ഇസ്ലാം മതക്കാരും,Fake
2239,പിണറായി മൗലീദ്,original
2869,mara oolakal,original
1913,ഒരു ജീവൻ പൊലിഞ്ഞപ്പോഴേക്കും തിരുവാതിര song  ഒക്കെ  ready ആക്കിയല്ലോ,original
2854,അയ്യോ ഓടി വായോ മറുനാടൻ നിങളുടെ രഹസ്യം കണ്ട് പിടിച്ചേ    പുതിൻ  നേരനോടാ   ഞാൻ അതെ അങ്ങൂന്ന്   പുതിൻ എടാ ചീൻ pinge  ഓ മറുനാടൻ നമ്മുടെ എല്ലാം കണ്ട് പിടിച്ചു  പിങ്  ഉവോ  അതേടാ  ആ പൊണ്ണനെ കൂടി വിളി കിംഗ് ജോൺ ഉൻ   പുട്ടിൻ  da ponna ആ മറുനാടൻ എല്ലാം കണ്ട് പിടിച്ചു    ponnan  flushedfaceflushedfaceflushedface,Fake
618,ഇതൊക്കെ കണ്ടിരിക്കുന്ന പ്രവാസികൾ ഒന്ന് like അടിക്കണേfacewithtearsofjoyfacewithtearsofjoy,original
2460,കൊറോണ വൈറസിന് ചുവപ്പിനെ  പേടിയാണ്  അവിടെ വൈറസ് വരൂല,original
3056,എല്ലാം അന്വേഷിക്കണം എന്നിട്ട് തീരുമാനിക്കണം ഇവർ കള്ളൻമാരാണോ സത്യസന്ധൻ മരാണോ എന്ന് അതിനു ആർക്കെങ്കിലും കഴിയോ ,Fake
2637,i feel some sort of reliefs mr sajan thank you very much for the updation,Fake
4708, ലെ ഭരണകർത്താക്കൾ,original
2025,പ്രവാസികൾക്ക് quarantine നിങ്ങൾക്ക് അഴിഞ്ഞാട്ടം,original
2759,ചാവീരുകളാക്കംഈനായെൻറ്റെമക്കൾഓണിനീയുംവിദ്ദരുത്shotme,Fake
793,varshangal kayinju onno rando maasthekk naattil varunna adhum booster dose okke eduthu varunna paavam pravaasikalkk maathram mathi quarantine enragedfaceenragedface,original
1677,സിപിഎം flexedbicepsflexedbicepsflexedbicepsflexedbicepsrollingonthefloorlaughing,original
3143,ജനസംഖ്യ   ഒന്നു കുറഞ്ഞു കിട്ടട്ടെ ഷാജൻ,Fake
4699,uvvauvvayyy,Fake
4055,കണാ കുണ്ടന്ന് ക്യാമറയ്ക്ക് മുന്നിൽ ഇരുന്ന് ചിണുങ്ങാതെ കാര്യങ്ങൾ വ്യക്തമായ് പഠിക്കാൻ ശ്രമിക്ക്,Fake
4787,അച്ചുമാമന്റെ കാലത്ത് ok ആയിരുന്നു ഇടതുപക്ഷം എന്നാൽ പിണറായി സ്വന്തം കീശ നിറക്കാൻ നോക്കുന്ന ടീമ മോദി ഭരണവും പിണറായി ഭരണവും ഒരുപോലെയാ ജനങ്ങളെ സഹായിക്കാനല്ല എന്നിട്ട്  മോഹൽലാലിന്റെ സിനിമപോലെ  സ്വയം പുകഴ്ത്തും,original
